source,target,importance
RPS6,RPL4,0.9881858825683594
RPL38,RPL4,0.987953782081604
RPL30,RPL4,0.9875653386116028
RPL9,RPL4,0.9873138666152954
RPS13,RPL4,0.9861757159233093
RPL14,RPL4,0.9859850406646729
RPL31,RPL4,0.9855566024780273
RBM28,RPL4,0.985018789768219
RPL11,RPL4,0.9846981763839722
MRPS25,MRPS10,0.9935951232910156
MRPS26,MRPS10,0.9904483556747437
MRPS23,MRPS10,0.9901573657989502
MRPS18B,MRPS10,0.9898433685302734
MRPS28,MRPS10,0.9887089133262634
MRPS7,MRPS10,0.9884195923805237
MRPS22,MRPS10,0.9865461587905884
MRPS2,MRPS10,0.985681414604187
MRPS5,MRPS10,0.9838710427284241
MRPS31,MRPS10,0.9827337861061096
MRPS24,MRPS10,0.9820637106895447
MRPS35,MRPS10,0.9805762767791748
MRPS21,MRPS10,0.9804247617721558
MRPS33,MRPS10,0.9789296388626099
MRPS18C,MRPS10,0.9778977036476135
PTCD3,MRPS10,0.9770098924636841
MRPS15,MRPS10,0.9760447144508362
MRPS12,MRPS10,0.9757558107376099
MRPS6,MRPS10,0.9695796370506287
MRPS11,MRPS10,0.9680060148239136
RNMT,PUM1,0.8075821399688721
RAMAC,PUM1,0.7936983704566956
ARL6IP6,PUM1,0.7887743711471558
PPRC1,PUM1,0.7798356413841248
PARN,PUM1,0.7741928696632385
USP36,PUM1,0.7722008228302002
PDCD2,PUM1,0.7700334191322327
SRA1,PUM1,0.7700219750404358
POP7,PUM1,0.7675679326057434
CCNH,PUM1,0.7628448009490967
DHX33,PUM1,0.7601845264434814
GFOD2,PUM1,0.7582817077636719
ZNHIT3,PUM1,0.7520822882652283
EIF1AD,PUM1,0.7500466108322144
IST1,PUM1,0.7497580647468567
PDRG1,PUM1,0.7450677156448364
NOB1,PUM1,0.7433964610099792
NAA10,PUM1,0.7407106757164001
ERCC3,PUM1,0.7405394911766052
LRP5,PUM1,0.7377977967262268
RPS10,FCF1,0.9913181066513062
UTP20,FCF1,0.9880790710449219
DNTTIP2,FCF1,0.9857317209243774
IMP4,FCF1,0.983127236366272
DDX10,FCF1,0.9815395474433899
PWP2,FCF1,0.979931116104126
C1orf131,FCF1,0.9781262874603271
UTP6,FCF1,0.9780174493789673
KRR1,FCF1,0.9776127338409424
NOC4L,FCF1,0.9760535955429077
PDCD11,FCF1,0.9759994745254517
NOP14,FCF1,0.9758951663970947
AAR2,FCF1,0.9746727347373962
DDX52,FCF1,0.9741922616958618
RRP7A,FCF1,0.9740197658538818
WDR36,FCF1,0.9727518558502197
RRP12,FCF1,0.9726667404174805
RPS10-NUDT3,FCF1,0.9724944829940796
RPS11,FCF1,0.9721966981887817
RPS28,FCF1,0.9695298671722412
MRPS18A,MRPL35,0.9770523905754089
MALSU1,MRPL35,0.9762833118438721
MRPL2,MRPL35,0.9748736023902893
MRPL23,MRPL35,0.9659178256988525
MRPL22,MRPL35,0.9581103920936584
MRPL9,MRPL35,0.9562967419624329
MRPL10,MRPL35,0.9496710896492004
RMDN3,MRPL35,0.9485726952552795
MRPL4,MRPL35,0.9473914504051208
MRPL54,MRPL35,0.9403671026229858
MRPL27,MRPL35,0.9361779689788818
GFM1,MRPL35,0.9331872463226318
MRPL11,MRPL35,0.932900071144104
MRPL37,MRPL35,0.927091121673584
MRPL51,MRPL35,0.926412045955658
MRPL53,MRPL35,0.923320472240448
NSUN4,MRPL35,0.9228159189224243
MRPS30,MRPL35,0.9209727048873901
MRPL16,MRPL35,0.9088522791862488
YARS2,MRPL35,0.9056230783462524
CCND3,VPS37A,0.9596238136291504
PFN1,VPS37A,0.9502390623092651
TFDP1,VPS37A,0.9404978156089783
ZBTB39,VPS37A,0.9289659261703491
KIF20A,VPS37A,0.916289210319519
RFC5,VPS37A,0.9124175906181335
RFC2,VPS37A,0.909785807132721
POLD2,VPS37A,0.9059237241744995
MGAT4B,VPS37A,0.903974175453186
CDK2,VPS37A,0.9003786444664001
TIPIN,VPS37A,0.8994687795639038
FKBP15,VPS37A,0.8989077806472778
RAD51C,VPS37A,0.8984633684158325
SLC35F6,VPS37A,0.8981513977050781
MCM3,VPS37A,0.8972503542900085
MCM6,VPS37A,0.8969777226448059
NAA30,VPS37A,0.8959722518920898
SLC2A11,VPS37A,0.8938504457473755
GINS3,VPS37A,0.893112301826477
FAM122B,VPS37A,0.8929652571678162
ATP6AP1,RBM12,0.8543956279754639
CLTC,RBM12,0.8390786647796631
ZMAT5,RBM12,0.8242825269699097
MAX,RBM12,0.8226430416107178
ABCB7,RBM12,0.8210643529891968
UQCRC2,RBM12,0.8183906674385071
BCR,RBM12,0.816865861415863
TFRC,RBM12,0.8141260147094727
UMPS,RBM12,0.8121340274810791
GAB2,RBM12,0.8116235733032227
PGD,RBM12,0.8070787191390991
TPR,RBM12,0.806820273399353
PABPN1,RBM12,0.806565523147583
PFAS,RBM12,0.8056304454803467
AP2S1,RBM12,0.8053638339042664
INPPL1,RBM12,0.8038887977600098
PACS2,RBM12,0.8022806644439697
BGLAP,RBM12,0.7984246015548706
HSPA8,RBM12,0.7930898666381836
POLR3E,RBM12,0.7907857298851013
NLE1,MYBBP1A,0.9820152521133423
SURF6,MYBBP1A,0.9793871641159058
TEX10,MYBBP1A,0.9771386384963989
URB2,MYBBP1A,0.9743109941482544
ISG20L2,MYBBP1A,0.9720563888549805
LAS1L,MYBBP1A,0.9699301719665527
AAMP,MYBBP1A,0.9695245623588562
RPF2,MYBBP1A,0.9672378301620483
CCDC86,MYBBP1A,0.9664855599403381
EIF6,MYBBP1A,0.9659864902496338
DDX55,MYBBP1A,0.9646643400192261
FERMT2,MYBBP1A,0.9617871046066284
MDN1,MYBBP1A,0.959908664226532
RPF1,MYBBP1A,0.9598335027694702
HERC1,MYBBP1A,0.9593806266784668
NOL12,MYBBP1A,0.9562821388244629
MOSMO,MYBBP1A,0.955786943435669
RRS1,MYBBP1A,0.9556354284286499
CARF,MYBBP1A,0.9550067186355591
SPATA5L1,MYBBP1A,0.9549568891525269
FKBP15,SOD2,0.8771368265151978
SLC31A1,SOD2,0.8366711139678955
RAB4B,SOD2,0.8227722644805908
PFN1,SOD2,0.8153258562088013
SLC35F6,SOD2,0.8094244003295898
ING3,SOD2,0.7986997365951538
THAP11,SOD2,0.7972334623336792
DTYMK,SOD2,0.7938938140869141
TMSB10,SOD2,0.7855321764945984
COQ2,SOD2,0.7838714122772217
CCND3,SOD2,0.7833702564239502
VPS37A,SOD2,0.7829976081848145
NAA30,SOD2,0.7814105153083801
HUS1,SOD2,0.7734105587005615
C5orf30,SOD2,0.7701436281204224
TFDP1,SOD2,0.7650536298751831
ALAD,SOD2,0.7624951004981995
ALAS1,SOD2,0.7617672681808472
FAM122A,SOD2,0.7603784799575806
MGAT4B,SOD2,0.756811797618866
TAF10,MTREX,0.9393324851989746
EXOSC10,MTREX,0.9340181946754456
EXOSC7,MTREX,0.9319351315498352
EXOSC5,MTREX,0.9314374327659607
PDCD2,MTREX,0.9280075430870056
TAF5,MTREX,0.9225409030914307
DIS3,MTREX,0.9204630255699158
TAF6,MTREX,0.9176432490348816
SRA1,MTREX,0.9142882227897644
GNPAT,MTREX,0.9115483164787292
RRP9,MTREX,0.9083077907562256
EXOSC4,MTREX,0.9071456789970398
TAF12,MTREX,0.9068157076835632
CCNH,MTREX,0.9068114757537842
PARN,MTREX,0.9054343104362488
DGCR8,MTREX,0.9049252271652222
TANGO6,MTREX,0.9042758941650391
PSMD13,MTREX,0.9013718962669373
AP3M2,MTREX,0.8998394012451172
TBX10,MTREX,0.8994614481925964
DHX15,UHRF1BP1,0.7822892665863037
XPO5,UHRF1BP1,0.7795015573501587
DICER1,UHRF1BP1,0.7732441425323486
NAA25,UHRF1BP1,0.7496288418769836
CCDC78,UHRF1BP1,0.7399834394454956
LPIN1,UHRF1BP1,0.7391402721405029
C12orf45,UHRF1BP1,0.7387398481369019
CNIH4,UHRF1BP1,0.7386364936828613
EIF4ENIF1,UHRF1BP1,0.735106885433197
BCAP31,UHRF1BP1,0.7343777418136597
DHX29,UHRF1BP1,0.7342329621315002
PRKRA,UHRF1BP1,0.7297998070716858
PSMD4,UHRF1BP1,0.7272974252700806
DGCR8,UHRF1BP1,0.7247908115386963
AP3M2,UHRF1BP1,0.7207647562026978
SOX1,UHRF1BP1,0.7205843925476074
ARRB2,UHRF1BP1,0.7199389934539795
DYNLL2,UHRF1BP1,0.7191581130027771
TAF5,UHRF1BP1,0.7148652672767639
PDAP1,UHRF1BP1,0.7087894678115845
PSMD6,PSMB6,0.9822036623954773
NDUFAF8,PSMB6,0.9767642021179199
SON,PSMB6,0.9740362167358398
PSMD11,PSMB6,0.9725017547607422
ZNF706,PSMB6,0.9705790281295776
PSMC6,PSMB6,0.9704235792160034
PSMA3,PSMB6,0.9678196907043457
DYNC1H1,PSMB6,0.9664926528930664
PAPOLA,PSMB6,0.9659034013748169
MIS18A,PSMB6,0.9654269218444824
CCNJ,PSMB6,0.9648454189300537
HMBOX1,PSMB6,0.9646674394607544
SMC1A,PSMB6,0.9645737409591675
UTP18,PSMB6,0.9644962549209595
RBFOX2,PSMB6,0.9644176959991455
USP5,PSMB6,0.9643309116363525
MED19,PSMB6,0.9641463756561279
MED7,PSMB6,0.963929295539856
CRLF3,PSMB6,0.9634920358657837
NOMO1,PSMB6,0.9634453058242798
EXOSC8,EXOSC2,0.9962558150291443
EXOSC3,EXOSC2,0.9938681125640869
EXOSC6,EXOSC2,0.9938182234764099
EXOSC4,EXOSC2,0.9931056499481201
MBNL1,EXOSC2,0.9925945997238159
EXOSC9,EXOSC2,0.9884909391403198
UTP18,EXOSC2,0.9798898696899414
PRXL2A,EXOSC2,0.9797382354736328
NOL7,EXOSC2,0.9792399406433105
POLR2E,EXOSC2,0.978217601776123
MED18,EXOSC2,0.9770691990852356
MED6,EXOSC2,0.9753682017326355
POLR2F,EXOSC2,0.974974513053894
MED11,EXOSC2,0.9749397039413452
ZNF706,EXOSC2,0.9748052954673767
MED28,EXOSC2,0.9743867516517639
DIS3,EXOSC2,0.9738948941230774
NOMO1,EXOSC2,0.9734422564506531
MED14,EXOSC2,0.9728310108184814
GPN3,EXOSC2,0.9726579785346985
SNAPC2,SNAPC3,0.9192538261413574
GEMIN4,SNAPC3,0.893240213394165
SNAPC1,SNAPC3,0.8899675607681274
ICE1,SNAPC3,0.8770378828048706
TOE1,SNAPC3,0.8706872463226318
GEMIN6,SNAPC3,0.8493914604187012
DDX20,SNAPC3,0.8443487882614136
MRPS23,SNAPC3,0.8309695720672607
MRPS24,SNAPC3,0.830001950263977
MRPS2,SNAPC3,0.8296672701835632
MRPS33,SNAPC3,0.8280021548271179
CD99,SNAPC3,0.8247289061546326
MRPS9,SNAPC3,0.8222854733467102
MRPS18B,SNAPC3,0.8222405910491943
MRPS16,SNAPC3,0.8209803700447083
MRPS22,SNAPC3,0.8204653859138489
MRPS26,SNAPC3,0.8192323446273804
MRPS25,SNAPC3,0.8177244067192078
MRPS35,SNAPC3,0.8176112174987793
MRPS7,SNAPC3,0.8160576820373535
PTCD1,NGRN,0.9731317758560181
MRPL19,NGRN,0.9622114896774292
HMGB3,NGRN,0.9598784446716309
MRPL39,NGRN,0.9570246338844299
MRPL52,NGRN,0.9399550557136536
MRPL17,NGRN,0.9395018815994263
MRPL24,NGRN,0.938619077205658
MRPL50,NGRN,0.9373520016670227
MRPL11,NGRN,0.9360839128494263
MRPL3,NGRN,0.9355721473693848
MRPL22,NGRN,0.934574544429779
MRPL32,NGRN,0.9320275187492371
MRPL42,NGRN,0.9318150281906128
MRPL55,NGRN,0.9283552169799805
MRPL36,NGRN,0.9270422458648682
MRPL14,NGRN,0.920945405960083
MRPL16,NGRN,0.9197856187820435
MRPL51,NGRN,0.9143010377883911
RPUSD4,NGRN,0.9123371243476868
MRPL37,NGRN,0.9109674692153931
TAL1,NECAP2,0.9593314528465271
PHB2,NECAP2,0.9540588855743408
DOHH,NECAP2,0.9536279439926147
METAP2,NECAP2,0.9533421397209167
HMBOX1,NECAP2,0.9521936178207397
EIF2B4,NECAP2,0.9510011672973633
EEF2,NECAP2,0.9506798982620239
KARS,NECAP2,0.9503883719444275
SNRPG,NECAP2,0.9500368237495422
HBS1L,NECAP2,0.9494377374649048
INTS2,NECAP2,0.9485981464385986
PRPF39,NECAP2,0.9483164548873901
WDR44,NECAP2,0.9481396675109863
SMC1A,NECAP2,0.9480685591697693
EIF2S2,NECAP2,0.9475136399269104
QARS,NECAP2,0.9468433856964111
CCNF,NECAP2,0.9464880228042603
EIF2B5,NECAP2,0.9460630416870117
ETF1,NECAP2,0.9458690285682678
RPL12,NECAP2,0.9458592534065247
TMEM161B,ERCC2,0.9923838376998901
GTF2H1,ERCC2,0.9906959533691406
HPS5,ERCC2,0.9896553754806519
MNAT1,ERCC2,0.9895569086074829
UXT,ERCC2,0.9868253469467163
URI1,ERCC2,0.9833763837814331
GPN3,ERCC2,0.9827033281326294
POLR2C,ERCC2,0.9823192358016968
PFDN2,ERCC2,0.9812281131744385
POLR2A,ERCC2,0.9790951013565063
RPAP3,ERCC2,0.9788601398468018
NUMA1,ERCC2,0.9786748886108398
MED8,ERCC2,0.9778720736503601
GTF2E1,ERCC2,0.9763349294662476
RPAP1,ERCC2,0.9762262105941772
NFKBIE,ERCC2,0.9760854244232178
MED14,ERCC2,0.9750503301620483
RPAP2,ERCC2,0.973210334777832
GPN1,ERCC2,0.9720063209533691
MED18,ERCC2,0.971693754196167
HERC1,LAS1L,0.9747463464736938
SURF6,LAS1L,0.9729915857315063
MYBBP1A,LAS1L,0.9699301719665527
SPATA5L1,LAS1L,0.9617407321929932
FERMT2,LAS1L,0.9610087275505066
AAMP,LAS1L,0.9608258008956909
ZNF787,LAS1L,0.9602344036102295
TEX10,LAS1L,0.954841136932373
URB2,LAS1L,0.9538074731826782
NLE1,LAS1L,0.9508807063102722
MOSMO,LAS1L,0.9480974078178406
CUL2,LAS1L,0.9472554922103882
NOL12,LAS1L,0.9414705634117126
ISG20L2,LAS1L,0.9413031339645386
RPF2,LAS1L,0.9393407702445984
TMA16,LAS1L,0.938808262348175
DDX55,LAS1L,0.9379591345787048
HDAC6,LAS1L,0.9330621361732483
MDN1,LAS1L,0.9255741238594055
CCDC86,LAS1L,0.9255421757698059
TMA16,MOSMO,0.9814225435256958
AAMP,MOSMO,0.980160117149353
NOL12,MOSMO,0.9787982106208801
URB2,MOSMO,0.978563129901886
SURF6,MOSMO,0.9769997596740723
SPATA5L1,MOSMO,0.975249171257019
TEX10,MOSMO,0.9709790945053101
GNL3L,MOSMO,0.9695789813995361
DDX55,MOSMO,0.9647958874702454
CUL2,MOSMO,0.959680438041687
MYBBP1A,MOSMO,0.955786943435669
HDAC6,MOSMO,0.9517625570297241
LAS1L,MOSMO,0.9480974078178406
CCDC86,MOSMO,0.9454459547996521
HERC1,MOSMO,0.9444660544395447
CINP,MOSMO,0.9414466619491577
CARF,MOSMO,0.9414207339286804
EIF6,MOSMO,0.9409387707710266
KIF18B,MOSMO,0.9402245879173279
NLE1,MOSMO,0.9396548271179199
MTOR,CCDC174,0.8072821497917175
STAT5B,CCDC174,0.8062788844108582
SLC7A5,CCDC174,0.8047824501991272
RINT1,CCDC174,0.8027635812759399
EIF4G2,CCDC174,0.8002533912658691
SRP9,CCDC174,0.7960630655288696
PGAM1,CCDC174,0.7905197739601135
SIRT7,CCDC174,0.7884066104888916
PPP1R37,CCDC174,0.7875223159790039
MOB4,CCDC174,0.7843573093414307
SRPRB,CCDC174,0.7742087841033936
STRIP1,CCDC174,0.7728838324546814
NBAS,CCDC174,0.7727313041687012
CCNQ,CCDC174,0.766689658164978
TRNT1,CCDC174,0.76310795545578
RPTOR,CCDC174,0.7577940225601196
BCR,CCDC174,0.7546749114990234
SEC61G,CCDC174,0.7543866634368896
EPRS,CCDC174,0.7532415390014648
ALDOA,CCDC174,0.7526949048042297
NGRN,PTCD1,0.9731317758560181
HMGB3,PTCD1,0.9697447419166565
MRPL39,PTCD1,0.9678992033004761
MRPL19,PTCD1,0.9652100205421448
MRPL3,PTCD1,0.9487757682800293
MRPL17,PTCD1,0.9434078335762024
MRPL11,PTCD1,0.9421526789665222
MRPL42,PTCD1,0.9331074357032776
MRPL22,PTCD1,0.9331069588661194
MRPL24,PTCD1,0.9309160709381104
MRPL36,PTCD1,0.920476496219635
MRPL55,PTCD1,0.919277012348175
MRPL50,PTCD1,0.918999433517456
MRPL10,PTCD1,0.9160575270652771
MRPL52,PTCD1,0.9159106016159058
MRPL37,PTCD1,0.9155032634735107
MRPL32,PTCD1,0.9132469892501831
MRPL16,PTCD1,0.9074602723121643
MRPL51,PTCD1,0.9074136018753052
MRPL14,PTCD1,0.9071212410926819
RPS5,RPS11,0.9935770034790039
TSR2,RPS11,0.9932264089584351
IMP4,RPS11,0.9928621053695679
PDCD11,RPS11,0.9922633171081543
RPS6,RPS11,0.9921903014183044
DDX18,RPS11,0.9916369318962097
RPS24,RPS11,0.9910420179367065
RPS13,RPS11,0.9909874200820923
DNTTIP2,RPS11,0.9909586906433105
RPS4X,RPS11,0.9896257519721985
RPS3,RPS11,0.9881854057312012
LTV1,RPS11,0.9877648949623108
C1orf131,RPS11,0.987175703048706
UTP20,RPS11,0.9863314032554626
RPS7,RPS11,0.9859380722045898
FAU,RPS11,0.9856464266777039
RPS27A,RPS11,0.9849711656570435
FBL,RPS11,0.9834184646606445
RPS12,RPS11,0.9828540682792664
RPS18,RPS11,0.9822229743003845
INTS14,INTS13,0.9822386503219604
C7orf26,INTS13,0.9808026552200317
FASN,INTS13,0.9774582386016846
ARID5B,INTS13,0.9710679054260254
MNT,INTS13,0.9507378339767456
INTS10,INTS13,0.9429799318313599
NAA15,INTS13,0.9414172172546387
ZBTB17,INTS13,0.9382732510566711
MAP2K7,INTS13,0.9301602840423584
MLLT1,INTS13,0.9278883934020996
TBC1D4,INTS13,0.9267821907997131
ZDHHC7,INTS13,0.9261792302131653
RPAP1,INTS13,0.925068736076355
MED10,INTS13,0.9244376420974731
POLR2G,INTS13,0.9234129190444946
TADA3,INTS13,0.9231597185134888
GPN3,INTS13,0.9230086207389832
MED11,INTS13,0.9229469299316406
NUMA1,INTS13,0.9227566123008728
POLR2F,INTS13,0.9219717979431152
ZW10,MIOS,0.8055647015571594
PPP1R37,MIOS,0.7230888605117798
EIF3H,MIOS,0.7152801752090454
CCDC174,MIOS,0.7056119441986084
NRDE2,MIOS,0.7009732127189636
RPTOR,MIOS,0.6948226690292358
SIRT7,MIOS,0.6821354031562805
CCDC84,MIOS,0.680431604385376
RHEB,MIOS,0.6794223785400391
EIF4G2,MIOS,0.6708114147186279
CSDE1,MIOS,0.670737087726593
PDPK1,MIOS,0.6558297276496887
ATP6V1A,MIOS,0.6463629007339478
SLC38A6,MIOS,0.6389518976211548
BET1,MIOS,0.6388558745384216
PARP12,MIOS,0.6301048994064331
NBAS,MIOS,0.6288715600967407
MTOR,MIOS,0.62313312292099
SRP9,MIOS,0.6217856407165527
RANBP3,MIOS,0.6198180913925171
TAF12,FAM102B,0.9665771722793579
NOL7,FAM102B,0.9660265445709229
DROSHA,FAM102B,0.9617906808853149
COTL1,FAM102B,0.9596462249755859
DGCR8,FAM102B,0.9582819938659668
ZNF496,FAM102B,0.9578155279159546
DPF2,FAM102B,0.9538655877113342
MED18,FAM102B,0.9538300037384033
MBNL1,FAM102B,0.9527844786643982
EXOSC4,FAM102B,0.9515368342399597
DYNLL2,FAM102B,0.9511045217514038
DIS3,FAM102B,0.9509176015853882
NOP58,FAM102B,0.9494558572769165
PTEN,FAM102B,0.9493880271911621
EXOSC2,FAM102B,0.9493179321289062
TAF1,FAM102B,0.9491684436798096
NOMO1,FAM102B,0.9489456415176392
FYN,FAM102B,0.9488135576248169
NELFB,FAM102B,0.9479050040245056
PRXL2A,FAM102B,0.947840690612793
CCNK,ARID1A,0.8240073919296265
TOX4,ARID1A,0.8148878812789917
CDK12,ARID1A,0.8047305345535278
RPRD1B,ARID1A,0.7345314621925354
PSMG1,ARID1A,0.7313318848609924
SMARCB1,ARID1A,0.7241225838661194
METTL14,ARID1A,0.7199150323867798
RNASEH1,ARID1A,0.7197808027267456
TTI2,ARID1A,0.7067051529884338
DHX36,ARID1A,0.7032170295715332
CDK9,ARID1A,0.6919853687286377
METTL3,ARID1A,0.6852149963378906
ZNF143,ARID1A,0.6736369132995605
UBE2L3,ARID1A,0.6622883081436157
MED31,ARID1A,0.6593714356422424
POLR2M,ARID1A,0.6572585701942444
SNAPC5,ARID1A,0.6538912057876587
CCNC,ARID1A,0.6482170224189758
LTBP4,ARID1A,0.6465047001838684
ZC3H3,ARID1A,0.6305059194564819
MRPL36,MRPL14,0.9698291420936584
MRPL16,MRPL14,0.9697550535202026
MRPL24,MRPL14,0.961727499961853
MRPL38,MRPL14,0.9613553285598755
MRPL41,MRPL14,0.958080530166626
MRPL55,MRPL14,0.9573427438735962
MRPL37,MRPL14,0.9541144371032715
GADD45GIP1,MRPL14,0.9533861875534058
MRPL58,MRPL14,0.9493705034255981
MRPL50,MRPL14,0.9493224620819092
MRPL18,MRPL14,0.9456978440284729
MRPL27,MRPL14,0.94297194480896
MRPL52,MRPL14,0.9422304630279541
MRPL11,MRPL14,0.941575288772583
MRPL20,MRPL14,0.9384865760803223
MRPL54,MRPL14,0.9367222785949707
MRPL42,MRPL14,0.9358468651771545
MRPL28,MRPL14,0.9307863116264343
MRPL3,MRPL14,0.9294228553771973
MRPL17,MRPL14,0.9210579991340637
RPL23,RPL13,0.9952164888381958
RPL37A,RPL13,0.9933568239212036
RPL34,RPL13,0.9928431510925293
RPL6,RPL13,0.992293119430542
RPL4,RPL13,0.9921380281448364
RPL27A,RPL13,0.9910367727279663
RPL21,RPL13,0.9908236265182495
RPL9,RPL13,0.9903934597969055
RPL30,RPL13,0.9891476035118103
RPL7,RPL13,0.9885742664337158
RPL38,RPL13,0.9881256818771362
DDX56,RPL13,0.9881162047386169
RPL10,RPL13,0.9880327582359314
RPL10A,RPL13,0.9879099130630493
RPL35,RPL13,0.9874635338783264
RBM28,RPL13,0.9873675107955933
RPL5,RPL13,0.9870511293411255
MAK16,RPL13,0.9853552579879761
RPL11,RPL13,0.9852738380432129
DDX24,RPL13,0.9849226474761963
DDX52,TBL3,0.9920953512191772
WDR36,TBL3,0.9904335737228394
UTP11,TBL3,0.9902666807174683
POP4,TBL3,0.9900984764099121
RPS19BP1,TBL3,0.9899834394454956
UTP23,TBL3,0.9897817373275757
DDX10,TBL3,0.9889103174209595
SRFBP1,TBL3,0.9882597923278809
WDR3,TBL3,0.9869457483291626
RPS21,TBL3,0.986586332321167
POP1,TBL3,0.9860374331474304
KRI1,TBL3,0.9860053062438965
NOP14,TBL3,0.9843244552612305
DHX37,TBL3,0.9835940599441528
POP5,TBL3,0.9825184345245361
DDX21,TBL3,0.9821787476539612
RPS28,TBL3,0.9815727472305298
IMPA2,TBL3,0.9814790487289429
AAR2,TBL3,0.9814711213111877
RPP40,TBL3,0.981131374835968
GNPAT,EXOSC10,0.9836317300796509
PDCD2,EXOSC10,0.9819613099098206
RRP9,EXOSC10,0.9775782823562622
NOB1,EXOSC10,0.9739664196968079
SRA1,EXOSC10,0.9726865291595459
CCDC59,EXOSC10,0.9705276489257812
USP36,EXOSC10,0.9705236554145813
ABT1,EXOSC10,0.970356822013855
DDX49,EXOSC10,0.963377058506012
TBX10,EXOSC10,0.9631776213645935
DHX33,EXOSC10,0.9621840119361877
PARN,EXOSC10,0.9608204364776611
EXOSC5,EXOSC10,0.9571207761764526
MCEE,EXOSC10,0.9563555717468262
COTL1,EXOSC10,0.9561526775360107
NUFIP1,EXOSC10,0.95499187707901
SDR39U1,EXOSC10,0.9511662125587463
DHX37,EXOSC10,0.9507402777671814
TAF10,EXOSC10,0.949073314666748
DIS3,EXOSC10,0.9480847120285034
POLR3F,POLR3D,0.9891433715820312
BOP1,POLR3D,0.9860153198242188
RSL1D1,POLR3D,0.9844062328338623
NOP16,POLR3D,0.9838746786117554
SUMO1,POLR3D,0.983608603477478
WDR74,POLR3D,0.982832670211792
DDX54,POLR3D,0.9824211001396179
POLR3C,POLR3D,0.9821032881736755
RPL12,POLR3D,0.9808080196380615
UBA52,POLR3D,0.9801220297813416
NCL,POLR3D,0.9782300591468811
HEATR1,POLR3D,0.9779865741729736
RPL18A,POLR3D,0.9776149392127991
WDR75,POLR3D,0.9773436784744263
POLR1B,POLR3D,0.976554274559021
BDP1,POLR3D,0.9758256077766418
UTP15,POLR3D,0.9757960438728333
RPL11,POLR3D,0.9751390814781189
RPL13A,POLR3D,0.9746059775352478
POLR1A,POLR3D,0.9734642505645752
MMS22L,CASP8AP2,0.9581166505813599
POLD1,CASP8AP2,0.9519274830818176
POLD3,CASP8AP2,0.9459716081619263
GINS4,CASP8AP2,0.9435102939605713
RFC4,CASP8AP2,0.9425466060638428
RAD51C,CASP8AP2,0.9367005228996277
KIF20A,CASP8AP2,0.9348386526107788
MCM2,CASP8AP2,0.934650719165802
RAD51,CASP8AP2,0.9314888715744019
GINS3,CASP8AP2,0.930916428565979
POLE2,CASP8AP2,0.9307054877281189
MCM3,CASP8AP2,0.9293618202209473
TIMELESS,CASP8AP2,0.9270776510238647
MCM6,CASP8AP2,0.9269928932189941
RFC2,CASP8AP2,0.925478994846344
MCM10,CASP8AP2,0.9204636812210083
TIPIN,CASP8AP2,0.9203206300735474
TONSL,CASP8AP2,0.9196019768714905
POLD2,CASP8AP2,0.9185340404510498
RFC3,CASP8AP2,0.9149131774902344
EPC2,BRD8,0.9292262196540833
KIF20A,BRD8,0.9226418137550354
GINS4,BRD8,0.9157456755638123
CASP8AP2,BRD8,0.9137686491012573
POLE2,BRD8,0.8941787481307983
MMS22L,BRD8,0.8935543298721313
POLD3,BRD8,0.8896300196647644
RAD51C,BRD8,0.8813035488128662
GINS3,BRD8,0.8781736493110657
RFC4,BRD8,0.873935341835022
POLD1,BRD8,0.8726662397384644
SLC2A11,BRD8,0.8686926960945129
MCM6,BRD8,0.8671454787254333
TONSL,BRD8,0.866593599319458
POLD2,BRD8,0.8654557466506958
RBBP8,BRD8,0.8649154305458069
MCM2,BRD8,0.8599709272384644
MCM3,BRD8,0.8581467866897583
RFC2,BRD8,0.8571896553039551
TIPIN,BRD8,0.8561360836029053
POLRMT,TFAM,0.9965502023696899
MTPAP,TFAM,0.9962254166603088
LRPPRC,TFAM,0.9959476590156555
OPA1,TFAM,0.9927401542663574
CEBPG,TFAM,0.9920720458030701
TEFM,TFAM,0.9916719198226929
PNPT1,TFAM,0.9910526871681213
TOMM20,TFAM,0.9907592535018921
ACSS2,TFAM,0.9870906472206116
VPS13D,TFAM,0.9867481589317322
SSBP1,TFAM,0.9853299260139465
TOMM40,TFAM,0.9816193580627441
TTC1,TFAM,0.9782520532608032
SDE2,TFAM,0.9775702357292175
DNAJA3,TFAM,0.9768694639205933
TAMM41,TFAM,0.9768604636192322
SERPINB1,TFAM,0.9760138392448425
SMIM29,TFAM,0.97467041015625
CLASRP,TFAM,0.974387526512146
LETM1,TFAM,0.9724665880203247
METTL16,TXNL4A,0.972672700881958
WBP11,TXNL4A,0.9691935777664185
ECD,TXNL4A,0.968712568283081
SNRNP27,TXNL4A,0.9679394960403442
PRPF6,TXNL4A,0.9676706194877625
TRABD,TXNL4A,0.9671552777290344
FAM32A,TXNL4A,0.9667203426361084
USP39,TXNL4A,0.966558039188385
HSPD1,TXNL4A,0.962819516658783
ZMAT2,TXNL4A,0.9610515832901001
PUF60,TXNL4A,0.9602309465408325
PRPF4B,TXNL4A,0.9586455821990967
FNBP4,TXNL4A,0.9574924111366272
EIF5A,TXNL4A,0.9565885663032532
SLIRP,TXNL4A,0.9540508389472961
